City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Taoudenni,ML,2022-04-03 21:03:45,22.6783,-3.9836,89.31,10,0,10.04
291,Castro,BR,2022-04-03 21:03:45,-24.7911,-50.0119,68.02,87,75,4.5
292,Qasigiannguit,GL,2022-04-03 21:03:45,68.8193,-51.1922,30.45,93,20,5.5
293,Boulsa,BF,2022-04-03 21:03:46,12.6675,-0.5758,89.89,38,97,16.98
294,Hasaki,JP,2022-04-03 21:03:46,35.7333,140.8333,48.29,74,99,17.09
295,Guymon,US,2022-04-03 21:03:46,36.6828,-101.4816,69.8,18,0,20.71
296,Mananjary,MG,2022-04-03 21:03:46,-21.2167,48.3333,72.91,92,41,6.04
297,Puerto Escondido,MX,2022-04-03 21:03:47,15.85,-97.0667,85.03,74,0,8.05
298,Ust-Karsk,RU,2022-04-03 21:03:47,52.7011,118.8077,20.48,55,23,5.32
299,Kaitangata,NZ,2022-04-03 21:03:47,-46.2817,169.8464,50.63,87,94,5.17
300,Srednekolymsk,RU,2022-04-03 21:03:48,67.45,153.6833,-9.54,100,95,2.01
301,Dois Vizinhos,BR,2022-04-03 21:03:48,-25.7336,-53.0572,74.88,76,73,4.32
302,Kilindoni,TZ,2022-04-03 21:03:48,-7.9139,39.6668,82.51,72,10,8.61
303,Paramonga,PE,2022-04-03 21:03:48,-10.6667,-77.8333,72.5,78,19,10.76
304,Carnarvon,AU,2022-04-03 21:03:49,-24.8667,113.6333,76.33,82,2,9.62
305,Diamantino,BR,2022-04-03 21:00:16,-14.4086,-56.4461,78.44,82,97,2.35
306,Bantou,CN,2022-04-03 21:03:49,26.2151,117.4893,48.92,80,0,2.93
307,Pallisa,UG,2022-04-03 21:03:49,1.145,33.7094,72.19,70,53,4.83
308,Kedrovyy,RU,2022-04-03 21:03:49,56.1667,91.8167,18.01,96,100,3.49
309,Tyrma,RU,2022-04-03 21:03:50,50.0833,132.1667,27.68,90,38,1.57
310,Santo Antonio Do Ica,BR,2022-04-03 21:03:50,-3.1022,-67.9397,79.41,83,86,2.33
311,Rodrigues Alves,BR,2022-04-03 21:03:50,-7.738,-72.6509,80.85,73,83,3.44
312,Andenes,NO,2022-04-03 21:03:51,69.3143,16.1194,28.38,54,0,19.57
313,Morant Bay,JM,2022-04-03 21:03:51,17.8815,-76.4093,85.71,69,8,10.87
314,Kasongo,CD,2022-04-03 21:03:51,-4.45,26.6667,70.11,96,99,1.12
315,Ulagan,RU,2022-04-03 21:03:52,50.6321,87.9563,25.18,93,70,3.2
316,Athabasca,CA,2022-04-03 21:03:52,54.7169,-113.2854,44.67,65,50,13.65
317,Aden,YE,2022-04-03 21:01:04,12.7794,45.0367,82.15,63,6,9.26
318,Chifeng,CN,2022-04-03 21:03:52,42.2683,118.9636,48.96,30,70,13.33
319,Minas,UY,2022-04-03 21:03:52,-34.3759,-55.2377,67.51,73,98,6.76
320,Jashpurnagar,IN,2022-04-03 21:04:53,22.9,84.15,72.68,11,2,4.47
321,Leningradskiy,RU,2022-04-03 21:04:53,69.3833,178.4167,-13.31,99,94,2.44
322,Surt,LY,2022-04-03 21:04:53,31.2089,16.5887,62.49,78,0,14.29
323,Cururupu,BR,2022-04-03 21:04:54,-1.8283,-44.8683,76.46,91,78,4.12
324,Hovd,MN,2022-04-03 21:04:54,48.0056,91.6419,39.47,37,92,6.62
325,Vila Franca Do Campo,PT,2022-04-03 21:04:54,37.7167,-25.4333,59.41,75,15,12.24
326,Muskegon,US,2022-04-03 21:04:54,43.3,-86.1334,45.86,69,20,10.36
327,Camacha,PT,2022-04-03 21:04:55,33.0833,-16.3333,58.42,67,75,32.21
328,Kaeo,NZ,2022-04-03 21:04:55,-35.1,173.7833,67.32,92,17,0.45
329,Talnakh,RU,2022-04-03 21:04:55,69.4865,88.3972,0.3,98,87,6.64
330,Torgau,DE,2022-04-03 21:04:55,51.5667,13.0,39.11,91,99,10.42
331,Grand Gaube,MU,2022-04-03 21:04:56,-20.0064,57.6608,80.38,82,25,5.99
332,Mareeba,AU,2022-04-03 21:04:56,-17.0,145.4333,72.45,92,14,1.79
333,Katangli,RU,2022-04-03 21:04:56,51.7102,143.2326,38.01,71,94,15.68
334,Ballina,AU,2022-04-03 21:04:57,-28.8667,153.5667,64.78,99,99,3.85
335,Bathsheba,BB,2022-04-03 21:04:57,13.2167,-59.5167,83.01,61,20,18.41
336,Porto Novo,BJ,2022-04-03 20:59:57,6.4965,2.6036,84.02,82,96,9.15
337,Pimentel,PE,2022-04-03 21:04:57,-6.8367,-79.9342,79.09,53,0,24.16
338,Tarauaca,BR,2022-04-03 21:04:57,-8.1614,-70.7656,81.72,70,100,2.08
339,Rosarito,MX,2022-04-03 21:04:58,32.3333,-117.0333,64.47,76,94,9.82
340,Tezu,IN,2022-04-03 21:04:58,27.9167,96.1667,66.58,96,100,4.52
341,Hobyo,SO,2022-04-03 21:04:58,5.3505,48.5268,81.36,75,20,9.53
342,Dongsheng,CN,2022-04-03 21:04:58,39.8161,109.9776,42.57,31,0,6.96
343,Puerto Leguizamo,CO,2022-04-03 21:04:59,-0.1934,-74.7819,83.95,63,100,2.15
344,Koumac,NC,2022-04-03 21:04:59,-20.5667,164.2833,80.1,85,100,4.45
345,Khorixas,NA,2022-04-03 21:04:59,-20.3667,14.9667,64.51,43,0,7.0
346,Tres Arroyos,AR,2022-04-03 21:05:00,-38.3739,-60.2798,57.45,39,28,12.12
347,Olinda,BR,2022-04-03 21:05:00,-8.0089,-34.8553,82.13,78,75,9.22
348,Puerto Madryn,AR,2022-04-03 21:05:00,-42.7692,-65.0385,63.27,22,21,21.27
349,Sinnamary,GF,2022-04-03 21:05:00,5.3833,-52.95,78.33,88,59,11.34
350,Port-Cartier,CA,2022-04-03 21:05:03,50.0334,-66.8654,34.86,85,60,9.19
351,Xai-Xai,MZ,2022-04-03 21:05:03,-25.0519,33.6442,75.65,66,1,11.45
352,Bonfim,BR,2022-04-03 21:05:04,3.0833,-59.95,76.77,78,99,7.67
353,Broken Hill,AU,2022-04-03 21:05:05,-31.95,141.4333,57.56,60,0,5.75
354,Bandarbeyla,SO,2022-04-03 21:05:09,9.4942,50.8122,78.66,76,86,3.33
355,Clovis,US,2022-04-03 21:05:09,36.8252,-119.7029,78.4,36,40,6.91
356,Aksha,RU,2022-04-03 21:05:09,50.2814,113.2867,27.66,63,99,2.39
357,Tupik,RU,2022-04-03 21:05:09,54.4253,119.9327,12.43,86,80,9.4
358,Kikwit,CD,2022-04-03 21:05:10,-5.041,18.8162,72.7,89,44,2.01
359,Aksu,CN,2022-04-03 21:05:10,41.1231,80.2644,55.94,30,0,1.74
360,San Cristobal,VE,2022-04-03 21:05:11,7.7669,-72.225,78.98,53,51,5.19
361,Ostrovnoy,RU,2022-04-03 21:05:11,68.0531,39.5131,12.47,95,99,6.49
362,Teahupoo,PF,2022-04-03 21:05:13,-17.8333,-149.2667,78.76,78,28,14.25
363,Smidovich,RU,2022-04-03 21:05:13,48.6,133.8167,35.91,77,52,14.05
364,Barda,AZ,2022-04-03 21:05:14,40.3744,47.1267,69.75,26,85,4.25
365,Hamilton,US,2022-04-03 21:05:14,39.1834,-84.5333,59.76,45,40,4.61
366,Husavik,IS,2022-04-03 21:05:15,66.0449,-17.3389,29.19,95,100,11.9
367,Zhigansk,RU,2022-04-03 21:06:16,66.7697,123.3711,0.32,97,91,9.73
368,Cairo Montenotte,IT,2022-04-03 21:06:16,44.4031,8.2746,47.71,93,63,1.39
369,Kamenka,RU,2022-04-03 21:02:46,51.3223,42.7678,41.25,85,100,7.49
370,Tayoltita,MX,2022-04-03 21:06:16,24.0833,-105.9333,87.13,16,0,9.17
371,Waw,SS,2022-04-03 21:06:17,7.7029,27.9953,82.53,49,73,3.56
372,Novoagansk,RU,2022-04-03 21:06:17,61.9449,76.6625,24.35,90,100,12.1
373,Iracoubo,GF,2022-04-03 21:06:18,5.4802,-53.2011,78.15,88,47,11.88
374,Lichinga,MZ,2022-04-03 21:06:18,-13.3128,35.2406,64.49,100,0,3.44
375,Saint-Pierre,RE,2022-04-03 21:06:20,-21.3393,55.4781,74.88,88,100,6.91
376,Bowen,AU,2022-04-03 21:06:20,-20.0167,148.2333,78.75,78,50,6.78
377,Grimma,DE,2022-04-03 21:06:20,51.2333,12.7167,39.56,87,93,9.71
378,Nevers,FR,2022-04-03 21:07:01,46.9167,3.3333,28.42,88,51,3.49
379,Harnosand,SE,2022-04-03 21:07:18,62.6323,17.9379,26.62,88,100,5.12
380,Gayny,RU,2022-04-03 21:07:26,60.3071,54.3241,36.14,99,100,9.53
381,Birin,NP,2022-04-03 21:07:26,26.8865,88.0718,58.17,84,51,3.02
382,Grinnell,US,2022-04-03 21:07:26,41.743,-92.7224,46.38,81,100,10.36
383,Palmer,US,2022-04-03 21:07:30,42.1584,-72.3287,48.81,72,100,0.0
384,Chernyshevskiy,RU,2022-04-03 21:07:38,63.0128,112.4714,6.48,98,100,2.51
385,Tessalit,ML,2022-04-03 21:07:38,20.1986,1.0114,90.36,8,0,6.44
386,Sao Filipe,CV,2022-04-03 21:07:41,14.8961,-24.4956,71.6,73,17,9.24
387,Westport,US,2022-04-03 21:03:09,41.1415,-73.3579,45.9,92,100,3.44
388,Tokuyama,JP,2022-04-03 21:07:42,34.05,131.8167,44.22,62,0,4.76
389,Mackay,AU,2022-04-03 21:07:43,-21.15,149.2,76.68,80,90,8.48
390,Manama,BH,2022-04-03 21:07:44,26.2154,50.5832,76.33,46,0,4.61
391,Port Lincoln,AU,2022-04-03 21:06:57,-34.7333,135.8667,58.51,83,1,3.18
392,Lakatoro,VU,2022-04-03 21:08:12,-16.0999,167.4164,77.05,87,100,12.41
393,Loandjili,CG,2022-04-03 21:08:12,-4.7561,11.8578,78.37,91,49,4.59
394,Namibe,AO,2022-04-03 21:08:13,-15.1961,12.1522,71.01,79,100,7.45
395,Feni,BD,2022-04-03 21:08:13,23.0186,91.41,76.68,89,5,8.84
396,Alice Springs,AU,2022-04-03 21:03:30,-23.7,133.8833,49.55,57,0,0.0
397,Jakarta,ID,2022-04-03 21:08:14,-6.2146,106.8451,84.52,94,100,1.32
398,Iquique,CL,2022-04-03 21:08:14,-20.2208,-70.1431,68.04,70,5,8.7
399,Sala,MA,2022-04-03 21:06:08,34.0389,-6.8166,58.75,94,75,0.0
400,Panormos,GR,2022-04-03 21:08:14,35.4182,24.6909,58.12,61,13,3.71
401,Himatangi,NZ,2022-04-03 21:08:15,-40.4,175.3167,65.52,78,37,3.6
402,Hualmay,PE,2022-04-03 21:08:15,-11.0964,-77.6139,73.02,76,18,10.11
403,Bonavista,CA,2022-04-03 21:08:11,48.6499,-53.1147,36.37,86,99,14.23
404,Eureka,US,2022-04-03 21:08:16,40.8021,-124.1637,64.67,68,98,7.0
405,Meulaboh,ID,2022-04-03 21:08:17,4.1363,96.1285,74.19,84,100,2.84
406,Adrar,MR,2022-04-03 21:08:20,20.5022,-10.0711,80.6,12,0,11.54
407,Muroto,JP,2022-04-03 21:08:20,33.2833,134.15,54.95,71,92,6.76
408,Kahului,US,2022-04-03 21:08:21,20.8947,-156.47,78.82,69,20,27.63
409,Muros,ES,2022-04-03 21:08:21,42.7762,-9.0603,47.08,56,0,20.24
410,Basoko,CD,2022-04-03 21:08:21,1.2391,23.616,72.9,93,94,1.3
411,Rocha,UY,2022-04-03 21:08:21,-34.4833,-54.3333,68.58,76,98,8.34
412,Acari,PE,2022-04-03 21:08:22,-15.4311,-74.6158,77.86,63,12,8.57
413,Mount Isa,AU,2022-04-03 21:04:33,-20.7333,139.5,73.17,25,100,5.75
414,Haines Junction,CA,2022-04-03 21:09:22,60.7522,-137.5108,32.81,79,100,3.2
415,Samarai,PG,2022-04-03 21:09:23,-10.6167,150.6667,80.8,77,89,9.91
416,Lenoir,US,2022-04-03 21:09:23,35.2335,-77.6497,71.89,18,0,11.5
417,Laguna,US,2022-04-03 21:09:23,38.421,-121.4238,81.14,18,0,8.05
418,Kaiyuan,CN,2022-04-03 21:09:23,23.6977,103.3037,50.31,72,1,3.67
419,San Policarpo,PH,2022-04-03 21:09:24,12.1791,125.5072,79.48,84,93,12.3
420,Cockburn Town,TC,2022-04-03 21:09:24,21.4612,-71.1419,82.36,69,40,17.27
421,Burnie,AU,2022-04-03 21:09:24,-41.0667,145.9167,58.21,77,51,3.15
422,Lima,PE,2022-04-03 21:06:43,-12.0432,-77.0282,68.25,73,0,12.66
423,Rio Cuarto,AR,2022-04-03 21:06:31,-33.1307,-64.3499,67.33,34,0,14.97
424,Kirkwood,US,2022-04-03 21:09:25,38.5834,-90.4068,68.79,31,75,8.05
425,Galveston,US,2022-04-03 21:09:25,29.3669,-94.9669,81.18,65,0,12.66
426,Coihaique,CL,2022-04-03 21:09:25,-45.5752,-72.0662,51.75,62,75,5.75
427,Berlevag,NO,2022-04-03 21:09:25,70.8578,29.0864,26.6,59,75,13.8
428,Twentynine Palms,US,2022-04-03 21:09:26,34.1356,-116.0542,80.13,22,100,4.0
429,Santa Barbara,US,2022-04-03 21:06:41,34.7333,-120.0343,65.91,66,0,8.05
430,Chiknayakanhalli,IN,2022-04-03 21:09:26,13.4172,76.6228,75.63,42,43,3.36
431,Banda Aceh,ID,2022-04-03 21:09:26,5.5577,95.3222,77.54,82,100,7.52
432,Maldonado,UY,2022-04-03 21:09:27,-34.6667,-54.9167,70.23,65,79,10.09
433,Calama,CL,2022-04-03 21:09:27,-22.4667,-68.9333,72.09,17,0,18.41
434,Robertsport,LR,2022-04-03 21:09:27,6.7533,-11.3686,79.43,86,100,10.42
435,Pisco,PE,2022-04-03 21:09:27,-13.7,-76.2167,71.65,73,0,20.71
436,Moerai,PF,2022-04-03 21:09:28,-22.4333,-151.3333,81.19,76,100,13.42
437,Isangel,VU,2022-04-03 21:07:47,-19.55,169.2667,81.59,81,100,8.79
438,Yilan,TW,2022-04-03 21:09:28,24.757,121.753,62.91,88,100,1.43
439,Vakhrushev,RU,2022-04-03 21:09:28,48.9833,142.9667,43.11,57,11,14.5
440,Lasa,IT,2022-04-03 21:09:28,46.6166,10.7002,36.36,96,100,0.92
441,Columbia,US,2022-04-03 21:06:19,34.0007,-81.0348,74.88,18,0,8.05
442,Araouane,ML,2022-04-03 21:09:29,18.9048,-3.5265,89.6,11,0,8.03
443,Cochabamba,BO,2022-04-03 21:09:29,-17.3895,-66.1568,65.8,68,75,9.22
444,Iqaluit,CA,2022-04-03 21:09:29,63.7506,-68.5145,27.7,86,55,15.99
445,Igarka,RU,2022-04-03 21:09:30,67.4667,86.5833,-9.47,100,100,3.24
446,Tual,ID,2022-04-03 21:09:30,-5.6667,132.75,81.59,66,43,1.23
447,Goderich,CA,2022-04-03 21:09:30,43.7501,-81.7165,36.91,82,49,13.04
448,Midlothian,US,2022-04-03 21:09:31,32.4824,-96.9945,86.02,39,0,17.27
449,Jega,NG,2022-04-03 21:09:31,12.2175,4.3792,91.87,8,100,5.37
450,Salon-De-Provence,FR,2022-04-03 21:09:31,43.6407,5.0954,43.65,68,0,8.05
451,Praia,CV,2022-04-03 21:09:31,14.9215,-23.5087,70.34,68,20,10.36
452,Goure,NE,2022-04-03 21:09:32,13.9835,10.2704,80.1,7,11,3.24
453,Portland,US,2022-04-03 21:09:25,45.5234,-122.6762,58.44,65,100,14.97
454,Vulcan,RO,2022-04-03 21:09:32,45.3833,23.2667,27.64,86,93,5.84
455,Poronaysk,RU,2022-04-03 21:09:32,49.2167,143.1167,41.31,62,14,13.18
456,Mercedes,AR,2022-04-03 21:09:33,-34.6515,-59.4307,66.78,51,88,6.49
457,Polunochnoye,RU,2022-04-03 21:09:33,60.8697,60.4153,28.06,99,100,2.95
458,Champerico,GT,2022-04-03 21:09:33,14.3,-91.9167,85.89,62,2,15.3
459,Lons-Le-Saunier,FR,2022-04-03 21:10:33,46.75,5.75,34.23,98,33,4.38
460,Fort Nelson,CA,2022-04-03 21:10:38,58.8053,-122.7002,33.26,99,100,4.16
461,Pierre,US,2022-04-03 21:08:52,44.3683,-100.351,45.86,69,100,17.27
462,Indi,IN,2022-04-03 21:10:38,17.1667,75.9667,91.65,21,96,7.67
463,Shache,CN,2022-04-03 21:10:38,38.4167,77.2406,57.51,21,19,3.62
464,Beckley,US,2022-04-03 21:08:49,37.7782,-81.1882,55.29,41,20,10.36
465,Praia Da Vitoria,PT,2022-04-03 21:10:39,38.7333,-27.0667,60.76,85,11,14.99
466,Yarada,IN,2022-04-03 21:10:39,17.65,83.2667,82.72,83,40,5.75
467,Rawson,AR,2022-04-03 21:10:39,-43.3002,-65.1023,61.65,27,11,12.44
468,Freeport,US,2022-04-03 21:06:50,40.6576,-73.5832,47.52,71,100,4.61
469,Samarinda,ID,2022-04-03 21:10:40,-0.5,117.15,70.38,94,97,1.68
470,Presidencia Roque Saenz Pena,AR,2022-04-03 21:10:40,-26.7852,-60.4388,70.57,92,96,5.03
471,Lusambo,CD,2022-04-03 21:10:41,-4.9667,23.45,69.75,99,99,1.3
472,Roswell,US,2022-04-03 21:10:42,34.0232,-84.3616,69.85,23,0,13.8
473,Dauphin,CA,2022-04-03 21:10:42,51.1494,-100.0502,34.99,80,87,2.15
474,Aklavik,CA,2022-04-03 21:10:43,68.2191,-135.0107,-5.46,86,100,11.23
475,Tommot,RU,2022-04-03 21:10:44,58.9564,126.2925,15.84,94,100,6.98
476,Simpang,ID,2022-04-03 21:10:44,-1.2667,104.0833,72.93,97,18,1.25
477,Keti Bandar,PK,2022-04-03 21:10:44,24.1447,67.4497,77.97,68,21,11.74
478,Kyra,RU,2022-04-03 21:10:45,49.5776,111.9753,27.32,83,80,1.97
479,Ambilobe,MG,2022-04-03 21:10:45,-13.2,49.05,73.13,96,97,2.39
480,Waingapu,ID,2022-04-03 21:10:45,-9.6567,120.2641,75.83,83,17,4.0
481,Acapulco,MX,2022-04-03 21:09:23,16.8634,-99.8901,80.42,74,75,9.22
482,Jalu,LY,2022-04-03 21:10:46,29.0331,21.5482,77.36,13,8,11.88
483,Tucuman,AR,2022-04-03 21:10:14,-26.8241,-65.2226,77.0,47,0,5.75
484,Dortyol,TR,2022-04-03 21:10:46,36.8616,36.2289,58.91,67,92,2.55
485,Camalu,MX,2022-04-03 21:10:46,30.85,-116.0667,63.95,58,23,12.41
486,Hay River,CA,2022-04-03 21:10:46,60.8156,-115.7999,32.86,97,100,8.79
487,Pechora,RU,2022-04-03 21:10:47,65.1472,57.2244,20.43,88,100,7.61
488,Batemans Bay,AU,2022-04-03 21:10:47,-35.7167,150.1833,63.1,65,99,5.79
489,Butte,US,2022-04-03 21:10:47,39.6499,-121.5677,77.38,17,99,5.73
490,Nyurba,RU,2022-04-03 21:10:47,63.2842,118.3319,-8.68,100,99,2.1
491,Saldanha,ZA,2022-04-03 21:10:48,-33.0117,17.9442,61.38,80,0,6.89
492,Kerema,PG,2022-04-03 21:10:48,-7.9631,145.7785,77.25,83,90,4.59
493,Noumea,NC,2022-04-03 21:06:56,-22.2763,166.4572,82.0,99,89,10.98
494,Banjar,ID,2022-04-03 21:10:48,-8.19,114.9675,75.34,88,12,3.31
495,La Macarena,CO,2022-04-03 21:10:49,2.1837,-73.7849,80.87,81,93,3.0
496,Abha,SA,2022-04-03 21:10:52,18.2164,42.5053,61.05,34,0,4.61
497,Ahipara,NZ,2022-04-03 21:11:14,-35.1667,173.1667,68.61,77,2,2.53
498,Honningsvag,NO,2022-04-03 21:11:14,70.9821,25.9704,28.15,50,40,14.97
499,Kieta,PG,2022-04-03 21:11:17,-6.2167,155.6333,80.64,81,88,1.5
500,Charters Towers,AU,2022-04-03 21:11:18,-20.1,146.2667,73.15,89,100,5.82
501,Ringebu,NO,2022-04-03 21:11:18,61.5167,10.1667,24.26,94,100,2.8
502,Suntar,RU,2022-04-03 21:11:19,62.1444,117.6319,-2.43,100,80,3.2
503,Flinders,AU,2022-04-03 21:11:19,-34.5833,150.8552,63.25,82,1,8.99
504,Oranjemund,NA,2022-04-03 21:12:20,-28.55,16.4333,59.86,92,1,4.05
505,Mega,ET,2022-04-03 21:12:20,4.05,38.3,65.44,45,67,10.13
506,Mpanda,TZ,2022-04-03 21:12:20,-6.3655,31.0409,67.1,93,100,1.92
507,Mantua,IT,2022-04-03 21:12:20,45.1667,10.7833,47.44,82,90,3.0
508,Poum,NC,2022-04-03 21:12:21,-20.2333,164.0167,81.81,82,100,16.73
509,Constitucion,CL,2022-04-03 21:12:21,-35.3333,-72.4167,62.02,47,0,21.32
510,Negrar,IT,2022-04-03 21:12:21,45.5288,10.938,45.91,75,75,3.44
511,Sola,VU,2022-04-03 21:12:22,-13.8833,167.55,79.48,75,100,10.0
512,Tura,IN,2022-04-03 21:12:22,25.5198,90.2201,68.83,96,13,6.38
513,Taunggyi,MM,2022-04-03 21:12:22,20.7833,97.0333,62.42,67,56,4.09
514,Witu,KE,2022-04-03 21:12:22,-2.3889,40.4382,82.56,83,66,6.6
515,Kirakira,SB,2022-04-03 21:12:23,-10.4544,161.9205,81.36,84,100,11.01
516,Lae,PG,2022-04-03 21:12:23,-6.7221,146.9847,76.39,89,100,7.61
517,Kribi,CM,2022-04-03 21:12:23,2.95,9.9167,80.35,83,30,7.27
518,Pechenga,RU,2022-04-03 21:12:24,69.5259,31.1703,10.15,98,98,0.89
519,Phalaborwa,ZA,2022-04-03 21:12:24,-23.943,31.1411,76.53,47,21,4.54
520,Keetmanshoop,NA,2022-04-03 21:12:25,-26.5833,18.1333,65.28,36,0,7.81
521,Necochea,AR,2022-04-03 21:12:25,-38.5473,-58.7368,55.63,54,97,22.75
522,Vostok,RU,2022-04-03 21:12:26,46.4856,135.8833,27.79,81,0,6.89
523,Vabalninkas,LT,2022-04-03 21:12:26,55.9667,24.75,28.72,77,97,7.74
524,Phan Thiet,VN,2022-04-03 21:12:27,10.9333,108.1,76.35,74,89,6.26
525,Faya,SA,2022-04-03 21:12:27,18.3851,42.4509,61.32,31,90,2.53
526,Yagodnoye,RU,2022-04-03 21:12:27,62.55,149.6667,-14.1,98,19,3.22
527,Guerrero Negro,MX,2022-04-03 21:12:28,27.9769,-114.0611,65.91,53,22,15.9
528,Asfi,MA,2022-04-03 21:12:28,32.2994,-9.2372,59.86,75,37,10.65
529,Xuddur,SO,2022-04-03 21:12:28,4.1213,43.8894,78.73,69,42,15.75
530,Tigil,RU,2022-04-03 21:12:28,57.8,158.6667,16.3,92,94,5.44
531,Jabinyanah,TN,2022-04-03 21:12:29,35.035,10.9081,56.19,67,100,18.54
532,Shimoda,JP,2022-04-03 21:12:29,34.6667,138.95,49.1,91,100,17.87
533,Winslow,US,2022-04-03 21:09:23,35.0242,-110.6974,73.96,18,0,12.66
534,Kalmunai,LK,2022-04-03 21:12:31,7.4167,81.8167,78.42,82,3,3.8
535,Suarez,CO,2022-04-03 21:12:31,2.954,-76.6964,76.05,83,96,4.09
536,Benghazi,LY,2022-04-03 21:12:31,32.1167,20.0667,66.52,55,1,15.88
537,Puerto Del Rosario,ES,2022-04-03 21:12:31,28.5004,-13.8627,65.95,82,75,12.66
538,Carutapera,BR,2022-04-03 21:12:32,-1.195,-46.02,76.91,92,100,6.71
539,Tabou,CI,2022-04-03 21:12:32,4.423,-7.3528,80.37,83,100,10.92
540,Wainwright,CA,2022-04-03 21:12:32,52.839,-110.8572,51.42,33,90,15.66
541,Talcahuano,CL,2022-04-03 21:12:32,-36.7167,-73.1167,60.48,59,0,20.71
542,Minot,US,2022-04-03 21:12:04,48.2325,-101.2963,46.62,49,20,3.44
543,Wukari,NG,2022-04-03 21:08:11,7.85,9.7833,89.38,32,100,4.72
544,Villa Carlos Paz,AR,2022-04-03 21:11:29,-31.4241,-64.4978,71.38,27,0,8.99
545,Santa Lucia,ES,2022-04-03 21:09:09,27.9117,-15.5407,58.32,82,75,3.44
546,Coffs Harbour,AU,2022-04-03 21:11:44,-30.3,153.1333,66.16,82,100,8.61
547,Kapit,MY,2022-04-03 21:12:33,2.0167,112.9333,71.94,100,98,0.58
548,Shakhunya,RU,2022-04-03 21:12:34,57.6758,46.6114,27.41,85,99,9.62
549,Mehamn,NO,2022-04-03 21:12:34,71.0357,27.8492,26.55,54,75,9.22
550,Imeni Poliny Osipenko,RU,2022-04-03 21:12:35,52.4201,136.4853,34.66,84,100,11.81
551,Dunda,TZ,2022-04-03 21:12:35,-8.1167,34.25,65.71,81,66,2.86
552,Dwarka,IN,2022-04-03 21:12:35,22.2394,68.9678,77.97,73,0,10.4
553,Basco,PH,2022-04-03 21:13:36,20.4487,121.9702,74.95,76,100,31.59
554,Guarapari,BR,2022-04-03 21:13:36,-20.6667,-40.4975,80.89,83,35,1.95
555,Ryotsu,JP,2022-04-03 21:13:36,38.0833,138.4333,47.26,79,90,6.91
556,Baykit,RU,2022-04-03 21:13:36,61.67,96.37,-1.25,100,63,3.0
557,Katherine,AU,2022-04-03 21:13:37,-14.4667,132.2667,73.72,68,29,0.0
558,Kangaatsiaq,GL,2022-04-03 21:13:37,68.3065,-53.4641,26.91,92,22,8.7
559,Manta,EC,2022-04-03 21:13:37,-0.95,-80.7333,80.38,78,40,6.91
560,Nagato,JP,2022-04-03 21:13:38,34.3833,131.2,38.19,78,0,9.93
561,Mtwara,TZ,2022-04-03 21:13:38,-10.2667,40.1833,78.04,85,30,4.09
562,Santarem,BR,2022-04-03 21:13:38,-2.4431,-54.7083,80.73,89,40,4.61
563,North Branch,US,2022-04-03 21:13:38,45.5113,-92.9802,40.08,81,100,6.35
564,Ust-Nera,RU,2022-04-03 21:13:39,64.5667,143.2,-7.8,97,66,2.53
565,Valparaiso,CL,2022-04-03 21:13:39,-33.0393,-71.6273,71.83,53,0,16.11
566,Urumqi,CN,2022-04-03 21:10:56,43.801,87.6005,50.95,40,0,8.95
567,Luena,AO,2022-04-03 21:13:39,-11.7833,19.9167,63.54,95,77,4.27
568,Humberto De Campos,BR,2022-04-03 21:13:40,-2.5983,-43.4611,78.06,87,84,6.38
569,Antequera,ES,2022-04-03 21:13:40,37.0194,-4.5612,51.3,83,100,6.08
570,Tiznit,MA,2022-04-03 21:13:40,29.5833,-9.5,58.75,58,34,2.68
571,Mitu,CO,2022-04-03 21:13:40,1.1983,-70.1733,79.05,90,85,2.26
572,Tselinnoye,RU,2022-04-03 21:13:41,53.0833,85.6667,34.5,100,100,5.61
573,Salalah,OM,2022-04-03 21:13:41,17.0151,54.0924,78.89,89,0,3.44
574,Adolfo Lopez Mateos,MX,2022-04-03 21:13:41,28.4667,-107.3,76.93,5,37,20.69
575,Kysyl-Syr,RU,2022-04-03 21:13:41,63.8986,122.7617,15.42,96,100,4.47
576,Ostersund,SE,2022-04-03 21:13:42,63.1792,14.6357,27.61,100,100,10.36
577,Harper,LR,2022-04-03 21:13:42,4.375,-7.7169,80.08,83,100,9.71
578,Pilani,IN,2022-04-03 21:10:12,28.3684,75.6041,77.63,5,0,6.49
579,Tyler,US,2022-04-03 21:13:42,32.3513,-95.3011,83.89,39,0,13.8
580,Oktyabrskoye,RU,2022-04-03 21:13:42,43.0645,44.7417,50.14,66,43,11.18
581,Kudahuvadhoo,MV,2022-04-03 21:13:43,2.6708,72.8944,82.6,64,7,2.57
582,Algiers,DZ,2022-04-03 21:13:43,36.7525,3.042,51.62,66,75,10.36
583,Cedar City,US,2022-04-03 21:12:15,37.6775,-113.0619,59.4,35,100,13.8
584,Zatoka,UA,2022-04-03 21:13:43,46.0725,30.4654,42.21,73,100,15.52
585,Niquero,CU,2022-04-03 21:13:44,20.0431,-77.5828,84.52,61,11,8.5
586,Yuanping,CN,2022-04-03 21:13:44,38.7153,112.7575,45.23,33,29,0.63
587,Nortelandia,BR,2022-04-03 21:13:44,-14.4547,-56.8028,78.51,85,79,2.04
